purchase_year_month,seller_display_id,revenue,orders,units_sold
2018-08,SELL-000889,1360.9,7,9
2018-08,SELL-000708,1329.39,5,5
2018-08,SELL-001334,1327.06,17,18
2018-08,SELL-000283,1321.7,2,2
2018-08,SELL-001112,1320.07,13,14
2018-08,SELL-000905,1304.76,3,4
2018-08,SELL-001415,1293.07,5,8
2018-08,SELL-001641,1292.77,31,31
2018-08,SELL-000327,1284.36,10,10
2018-08,SELL-000143,1277.18,2,10
2018-08,SELL-001904,1262.72,2,2
2018-08,SELL-001159,1261.84,4,4
2018-08,SELL-001322,1255.71,1,1
2018-08,SELL-002569,1251.41,10,11
2018-08,SELL-002865,1246.26,7,7
2018-08,SELL-000463,1236.03,1,1
2018-08,SELL-002022,1235.59,2,2
2018-08,SELL-002458,1228.53,19,19
2018-08,SELL-001307,1218.33,14,16
2018-08,SELL-002424,1211.93,9,9
2018-08,SELL-001757,1211.09,9,9
2018-08,SELL-001671,1208.96,6,7
2018-08,SELL-000080,1205.56,13,15
2018-08,SELL-002101,1205.13,2,2
2018-08,SELL-002400,1195.54,10,13
2018-08,SELL-002449,1194.28,10,11
2018-08,SELL-002927,1188.35,6,6
2018-08,SELL-002177,1181.2,17,19
2018-08,SELL-001050,1166.09,8,9
2018-08,SELL-000217,1157.04,5,5
2018-08,SELL-000403,1156.85,3,5
2018-08,SELL-001834,1153.3,8,9
2018-08,SELL-003013,1147.47,3,4
2018-08,SELL-002171,1146.13,14,15
2018-08,SELL-002524,1134.44,1,2
2018-08,SELL-000046,1129.25,3,3
2018-08,SELL-001819,1125.97,13,17
2018-08,SELL-001517,1123.26,7,9
2018-08,SELL-001185,1117.49,13,15
2018-08,SELL-000423,1102.52,4,4
2018-08,SELL-000572,1100.87,13,14
2018-08,SELL-002025,1084.87,9,9
2018-08,SELL-002764,1082.49,3,5
2018-08,SELL-001857,1081.21,11,11
2018-08,SELL-001398,1075.87,3,3
2018-08,SELL-000581,1074.52,4,4
2018-08,SELL-000922,1058.74,3,3
2018-08,SELL-001975,1057.6,5,5
2018-08,SELL-001359,1049.74,5,5
2018-08,SELL-001576,1044.9,9,10
2018-08,SELL-003011,1043.32,1,1
2018-08,SELL-000948,1037.03,8,8
2018-08,SELL-000659,1036.43,13,15
2018-08,SELL-000153,1032.78,6,6
2018-08,SELL-001483,1026.02,8,8
2018-08,SELL-002105,1020.77,2,2
2018-08,SELL-001372,1013.19,22,27
2018-08,SELL-002994,1001.79,6,7
2018-08,SELL-002674,998.58,2,2
2018-08,SELL-003036,995.53,7,12
2018-08,SELL-002351,994.83,11,11
2018-08,SELL-001386,993.52,5,5
2018-08,SELL-001289,987.02,2,2
2018-08,SELL-000803,985.57,5,6
2018-08,SELL-002350,985.17,3,3
2018-08,SELL-002132,984.81,1,1
2018-08,SELL-001292,980.88,6,7
2018-08,SELL-002182,974.0,4,5
2018-08,SELL-002667,969.31,6,7
2018-08,SELL-002889,966.76,14,16
2018-08,SELL-001302,962.68,4,4
2018-08,SELL-001267,962.27,3,3
2018-08,SELL-002548,959.42,4,4
2018-08,SELL-001053,957.49,14,14
2018-08,SELL-001692,957.42,1,1
2018-08,SELL-000109,955.08,7,9
2018-08,SELL-002864,953.78,12,12
2018-08,SELL-001148,952.43,4,4
2018-08,SELL-002164,952.12,5,5
2018-08,SELL-000915,946.23,5,8
2018-08,SELL-001543,944.61,6,8
2018-08,SELL-002997,941.75,15,17
2018-08,SELL-001100,932.67,14,14
2018-08,SELL-001382,912.53,3,3
2018-08,SELL-001979,910.3,9,10
2018-08,SELL-002113,896.59,2,2
2018-08,SELL-002070,894.42,5,6
2018-08,SELL-002990,892.64,4,4
2018-08,SELL-003060,890.89,5,5
2018-08,SELL-000063,888.02,3,3
2018-08,SELL-003057,882.87,1,1
2018-08,SELL-000618,881.82,9,9
2018-08,SELL-001374,881.65,8,9
2018-08,SELL-002082,880.8,1,1
2018-08,SELL-001102,878.77,8,8
2018-08,SELL-000553,876.87,5,5
2018-08,SELL-003056,873.1,23,26
2018-08,SELL-002175,872.95,10,11
2018-08,SELL-000248,864.59,3,3
2018-08,SELL-001582,862.15,4,4
2018-08,SELL-002058,859.57,10,13
2018-08,SELL-002503,855.33,2,2
2018-08,SELL-000280,854.99,10,10
2018-08,SELL-002392,853.44,5,5
2018-08,SELL-000402,846.66,7,7
2018-08,SELL-002018,845.47,3,3
2018-08,SELL-001923,843.93,4,4
2018-08,SELL-002587,834.27,7,7
2018-08,SELL-000203,831.01,2,2
2018-08,SELL-001628,825.84,9,10
2018-08,SELL-002299,825.13,7,8
2018-08,SELL-001759,822.16,1,1
2018-08,SELL-001311,816.66,3,5
2018-08,SELL-000757,814.18,4,8
2018-08,SELL-000774,812.04,2,2
2018-08,SELL-002762,811.52,3,3
2018-08,SELL-000852,810.43,15,15
2018-08,SELL-000739,807.07,4,12
2018-08,SELL-002108,806.69,1,1
2018-08,SELL-002788,802.68,1,1
2018-08,SELL-001993,801.44,7,7
2018-08,SELL-002439,796.3,5,5
2018-08,SELL-001171,795.45,6,6
2018-08,SELL-002276,791.79,5,6
2018-08,SELL-002393,790.58,4,4
2018-08,SELL-001355,784.46,11,11
2018-08,SELL-002231,783.77,8,8
2018-08,SELL-003034,783.76,4,4
2018-08,SELL-000951,783.21,4,4
2018-08,SELL-002641,775.98,1,1
2018-08,SELL-000152,775.56,9,9
2018-08,SELL-000838,773.38,4,4
2018-08,SELL-003063,772.75,6,6
2018-08,SELL-001551,767.65,5,7
2018-08,SELL-000292,761.57,18,20
2018-08,SELL-001462,758.32,1,1
2018-08,SELL-001143,756.45,6,6
2018-08,SELL-000711,751.04,3,3
2018-08,SELL-001184,743.04,1,1
2018-08,SELL-002918,742.35,4,4
2018-08,SELL-000796,742.12,15,15
2018-08,SELL-001300,741.65,9,10
2018-08,SELL-001463,739.9,3,3
2018-08,SELL-002596,739.78,7,8
2018-08,SELL-002754,738.74,6,6
2018-08,SELL-000105,738.41,2,6
2018-08,SELL-000907,728.71,13,13
2018-08,SELL-000488,722.78,6,6
2018-08,SELL-002914,721.04,5,5
2018-08,SELL-000705,720.66,9,11
2018-08,SELL-002980,718.8,3,3
2018-08,SELL-001799,718.01,24,26
2018-08,SELL-000315,715.34,1,1
2018-08,SELL-000876,713.81,2,2
2018-08,SELL-001181,711.29,3,3
2018-08,SELL-000978,710.52,10,11
2018-08,SELL-001710,709.94,3,3
2018-08,SELL-001090,709.03,8,8
2018-08,SELL-000353,708.8,19,20
2018-08,SELL-002543,706.8,5,6
2018-08,SELL-002936,702.15,8,9
2018-08,SELL-002958,701.13,3,5
2018-08,SELL-001034,700.52,7,7
2018-08,SELL-001129,700.11,4,4
2018-08,SELL-001649,699.5,8,9
2018-08,SELL-000733,697.84,7,7
2018-08,SELL-001850,697.43,3,3
2018-08,SELL-002709,697.42,6,8
2018-08,SELL-000167,696.52,4,5
2018-08,SELL-001348,695.7,7,8
2018-08,SELL-001559,695.67,9,9
2018-08,SELL-000909,693.38,11,12
2018-08,SELL-000883,692.46,3,3
2018-08,SELL-000078,686.92,8,9
2018-08,SELL-000608,684.93,2,3
2018-08,SELL-001474,683.19,2,2
2018-08,SELL-002385,680.96,1,2
2018-08,SELL-001272,680.21,5,6
2018-08,SELL-001180,675.74,1,3
2018-08,SELL-001595,667.97,3,3
2018-08,SELL-002908,666.87,12,12
2018-08,SELL-002808,665.9,3,4
2018-08,SELL-000547,662.12,4,5
2018-08,SELL-001109,660.94,2,3
2018-08,SELL-002391,657.7,4,5
2018-08,SELL-000348,653.11,9,9
2018-08,SELL-000024,651.78,11,13
2018-08,SELL-002283,648.32,2,2
2018-08,SELL-002140,643.83,9,11
2018-08,SELL-000475,642.33,8,9
2018-08,SELL-002364,640.36,6,6
2018-08,SELL-000303,631.28,3,3
2018-08,SELL-002695,629.81,4,4
2018-08,SELL-001676,629.67,6,6
2018-08,SELL-001352,629.43,4,4
2018-08,SELL-001320,628.72,4,5
2018-08,SELL-002422,627.54,1,1
2018-08,SELL-000397,625.47,14,16
2018-08,SELL-003094,624.33,4,4
2018-08,SELL-003052,622.98,1,3
2018-08,SELL-000643,622.42,13,13
2018-08,SELL-000291,621.59,13,13
2018-08,SELL-000330,621.04,4,5
2018-08,SELL-001020,620.85,16,17
2018-08,SELL-001341,620.46,4,4
2018-08,SELL-003088,617.59,4,4
2018-08,SELL-000107,607.5,7,9
2018-08,SELL-000329,604.73,1,1
2018-08,SELL-001137,602.13,5,5
2018-08,SELL-000582,601.72,10,10
2018-08,SELL-001716,599.85,2,2
2018-08,SELL-001526,599.26,1,1
2018-08,SELL-001059,599.05,1,1
2018-08,SELL-002771,598.15,1,1
2018-08,SELL-002303,598.14,13,13
2018-08,SELL-002743,596.77,1,1
2018-08,SELL-002489,596.56,1,1
2018-08,SELL-001203,592.01,3,3
2018-08,SELL-001257,591.56,4,4
2018-08,SELL-000158,591.35,6,6
2018-08,SELL-002098,587.46,4,4
2018-08,SELL-002613,585.4,5,5
2018-08,SELL-002209,580.66,5,7
2018-08,SELL-002133,579.75,3,3
2018-08,SELL-002510,577.41,3,3
2018-08,SELL-000031,574.79,3,3
2018-08,SELL-002594,572.57,6,6
2018-08,SELL-001377,570.69,5,5
2018-08,SELL-002624,568.39,3,3
2018-08,SELL-001365,568.13,6,6
2018-08,SELL-001734,566.32,2,7
2018-08,SELL-002431,566.24,2,2
2018-08,SELL-000552,564.84,6,6
2018-08,SELL-000642,564.34,6,6
2018-08,SELL-000411,563.06,3,6
2018-08,SELL-001556,561.91,3,4
2018-08,SELL-001481,561.64,1,1
2018-08,SELL-000124,560.36,5,5
2018-08,SELL-001278,558.59,8,8
2018-08,SELL-002318,557.72,1,1
2018-08,SELL-000421,557.69,4,4
2018-08,SELL-002893,553.49,4,4
2018-08,SELL-001409,547.65,2,3
2018-08,SELL-000450,546.55,1,1
2018-08,SELL-002383,545.83,4,4
2018-08,SELL-000595,545.51,1,1
2018-08,SELL-002525,545.29,3,5
2018-08,SELL-001392,542.98,2,2
2018-08,SELL-001572,537.27,8,9
2018-08,SELL-003050,535.6,6,6
2018-08,SELL-000052,534.44,2,2
2018-08,SELL-000549,529.88,7,7
2018-08,SELL-003081,529.16,7,7
2018-08,SELL-000222,528.69,1,1
2018-08,SELL-002459,527.07,9,9
2018-08,SELL-002001,525.35,2,2
2018-08,SELL-000630,524.5,2,2
2018-08,SELL-001041,522.36,3,3
2018-08,SELL-001121,521.54,1,1
2018-08,SELL-001775,520.1,3,4
2018-08,SELL-002883,518.7,2,3
2018-08,SELL-000241,513.29,10,12
2018-08,SELL-001268,510.96,1,2
2018-08,SELL-000777,510.94,5,9
2018-08,SELL-001880,509.73,3,4
2018-08,SELL-002473,508.95,4,4
2018-08,SELL-002090,504.78,2,3
2018-08,SELL-001396,504.52,6,6
2018-08,SELL-001113,504.5,3,4
2018-08,SELL-001709,503.73,8,10
2018-08,SELL-002713,502.55,2,2
2018-08,SELL-002500,502.27,1,1
2018-08,SELL-000723,501.92,1,1
2018-08,SELL-001425,500.12,4,4
2018-08,SELL-002212,499.77,4,4
2018-08,SELL-000262,499.43,4,4
2018-08,SELL-002664,499.23,5,5
2018-08,SELL-002147,497.73,6,6
2018-08,SELL-002551,496.95,3,3
2018-08,SELL-002803,494.62,1,1
2018-08,SELL-000128,493.39,7,7
2018-08,SELL-002222,490.2,3,3
2018-08,SELL-002442,489.56,4,5
2018-08,SELL-001803,488.25,4,4
2018-08,SELL-002452,487.5,1,1
2018-08,SELL-001434,487.24,2,2
2018-08,SELL-002666,484.81,2,2
2018-08,SELL-001229,482.6,1,1
2018-08,SELL-001624,481.38,3,3
2018-08,SELL-000867,480.48,2,2
2018-08,SELL-002529,476.87,4,4
2018-08,SELL-001970,475.88,3,4
2018-08,SELL-002991,475.2,3,3
2018-08,SELL-000148,474.72,4,4
2018-08,SELL-000200,474.26,3,3
2018-08,SELL-000123,473.98,1,1
2018-08,SELL-001066,472.33,2,3
2018-08,SELL-000322,472.29,3,3
2018-08,SELL-001938,471.9,6,6
2018-08,SELL-002659,470.72,5,6
2018-08,SELL-001614,469.07,4,4
2018-08,SELL-001458,468.54,11,11
2018-08,SELL-002891,468.2,10,10
2018-08,SELL-000198,466.25,2,3
2018-08,SELL-001166,465.54,6,6
2018-08,SELL-000543,465.07,4,4
2018-08,SELL-003074,464.86,4,5
2018-08,SELL-002597,464.4,3,4
2018-08,SELL-001086,464.22,2,2
2018-08,SELL-001964,460.19,4,4
2018-08,SELL-001499,460.07,2,3
2018-08,SELL-002661,459.92,1,1
2018-08,SELL-001581,459.51,10,10
2018-08,SELL-000584,459.34,1,1
2018-08,SELL-001522,456.6,5,5
2018-08,SELL-000735,454.7,3,3
2018-08,SELL-002002,453.92,2,2
2018-08,SELL-000996,453.28,5,5
2018-08,SELL-002832,452.55,6,6
2018-08,SELL-002341,452.28,1,3
2018-08,SELL-002200,451.01,11,11
2018-08,SELL-002833,448.51,4,6
2018-08,SELL-001146,448.13,3,3
2018-08,SELL-002138,447.88,3,4
2018-08,SELL-000938,447.62,5,5
2018-08,SELL-000792,446.88,2,2
2018-08,SELL-002345,445.59,1,1
2018-08,SELL-000070,445.26,4,4
2018-08,SELL-002317,444.73,7,7
2018-08,SELL-002733,444.6,2,2
2018-08,SELL-002744,442.63,1,1
2018-08,SELL-002577,442.59,1,1
2018-08,SELL-002726,442.06,3,3
2018-08,SELL-002897,441.7,2,2
2018-08,SELL-000881,440.41,3,3
2018-08,SELL-002724,439.38,5,5
2018-08,SELL-002016,439.35,4,4
2018-08,SELL-000802,437.33,1,1
2018-08,SELL-003090,436.01,6,6
2018-08,SELL-002648,435.74,3,3
2018-08,SELL-000730,435.23,1,1
2018-08,SELL-002141,435.1,5,6
2018-08,SELL-001044,433.72,2,2
2018-08,SELL-000910,433.61,5,5
2018-08,SELL-002703,431.08,4,5
2018-08,SELL-002337,430.71,3,3
2018-08,SELL-001345,429.71,3,7
2018-08,SELL-002734,427.64,6,6
2018-08,SELL-001883,426.64,3,3
2018-08,SELL-001296,426.51,7,8
2018-08,SELL-001722,426.39,4,9
2018-08,SELL-000851,424.99,1,1
2018-08,SELL-001319,424.97,2,2
2018-08,SELL-002278,424.9,3,3
2018-08,SELL-002875,422.65,2,2
2018-08,SELL-000565,422.63,1,1
2018-08,SELL-000453,422.48,1,2
2018-08,SELL-001211,420.29,1,1
2018-08,SELL-000966,417.47,10,11
2018-08,SELL-000227,416.31,2,3
2018-08,SELL-002933,415.21,7,7
2018-08,SELL-000956,414.46,1,1
2018-08,SELL-001849,413.64,4,4
2018-08,SELL-002013,413.16,3,5
2018-08,SELL-002274,410.21,3,3
2018-08,SELL-001232,406.44,5,5
2018-08,SELL-000034,405.8,3,3
2018-08,SELL-002478,404.44,6,6
2018-08,SELL-001104,403.89,6,6
2018-08,SELL-000287,403.57,3,3
2018-08,SELL-001690,401.77,4,4
2018-08,SELL-001833,401.24,5,5
2018-08,SELL-002110,401.1,5,5
2018-08,SELL-000390,400.79,5,5
2018-08,SELL-000121,400.25,5,5
2018-08,SELL-000271,397.61,2,2
2018-08,SELL-000174,397.47,7,8
2018-08,SELL-002728,395.2,2,2
2018-08,SELL-002828,395.06,12,12
2018-08,SELL-001024,394.52,1,1
2018-08,SELL-000673,394.47,3,3
2018-08,SELL-001225,394.45,8,9
2018-08,SELL-002194,390.52,3,4
2018-08,SELL-002967,389.65,5,5
2018-08,SELL-002888,387.05,4,4
2018-08,SELL-000688,386.8,1,1
2018-08,SELL-001170,386.18,4,4
2018-08,SELL-002774,385.91,2,2
2018-08,SELL-002782,385.27,4,4
2018-08,SELL-001832,382.86,5,8
2018-08,SELL-002522,380.97,1,1
2018-08,SELL-001554,380.17,2,2
2018-08,SELL-002791,379.27,3,4
2018-08,SELL-000228,378.08,10,10
2018-08,SELL-001892,377.7,1,2
2018-08,SELL-002499,377.66,3,3
2018-08,SELL-001694,373.59,2,2
2018-08,SELL-000483,372.9,8,8
2018-08,SELL-000670,371.69,3,7
2018-08,SELL-001404,371.16,4,8
2018-08,SELL-000497,370.34,2,3
2018-08,SELL-001470,369.12,4,4
2018-08,SELL-000680,368.94,1,6
2018-08,SELL-002845,368.75,1,1
2018-08,SELL-002381,368.66,1,1
2018-08,SELL-002047,368.29,2,2
2018-08,SELL-000720,367.45,1,1
2018-08,SELL-000843,364.16,2,2
2018-08,SELL-002496,363.84,6,6
2018-08,SELL-001717,363.46,1,1
2018-08,SELL-000995,362.96,3,3
2018-08,SELL-000266,359.18,2,2
2018-08,SELL-002642,358.29,5,5
2018-08,SELL-002176,356.76,1,1
2018-08,SELL-000754,356.23,5,5
2018-08,SELL-002643,356.1,3,3
2018-08,SELL-000044,355.14,2,2
2018-08,SELL-000199,354.42,5,5
2018-08,SELL-002533,354.37,3,3
2018-08,SELL-002073,354.26,1,1
2018-08,SELL-000087,353.88,3,4
2018-08,SELL-000116,351.67,2,2
2018-08,SELL-002075,346.4,1,1
2018-08,SELL-002509,346.35,2,2
2018-08,SELL-002704,346.26,2,2
2018-08,SELL-001428,345.86,3,3
2018-08,SELL-001395,345.35,2,5
2018-08,SELL-001420,345.28,3,3
2018-08,SELL-000410,344.98,2,2
2018-08,SELL-000846,344.94,4,4
2018-08,SELL-000242,344.51,4,4
2018-08,SELL-000542,344.17,2,2
2018-08,SELL-000419,343.73,2,2
2018-08,SELL-000528,343.25,3,3
2018-08,SELL-000101,342.17,2,2
2018-08,SELL-000340,341.25,2,2
2018-08,SELL-001851,340.55,3,4
2018-08,SELL-001973,339.81,3,3
2018-08,SELL-001977,338.59,4,4
2018-08,SELL-001926,338.26,2,2
2018-08,SELL-002191,337.02,8,10
2018-08,SELL-001293,335.73,1,1
2018-08,SELL-000578,334.62,3,5
2018-08,SELL-002925,334.52,3,3
2018-08,SELL-000406,334.29,2,2
2018-08,SELL-003004,332.66,2,2
2018-08,SELL-000354,332.62,3,4
2018-08,SELL-000420,331.23,2,2
2018-08,SELL-000064,330.18,2,2
2018-08,SELL-001873,330.13,8,9
2018-08,SELL-002859,329.45,1,1
2018-08,SELL-000337,329.25,4,5
2018-08,SELL-001719,329.04,3,5
2018-08,SELL-001856,328.69,1,1
2018-08,SELL-002951,327.1,2,2
2018-08,SELL-000486,326.6,8,9
2018-08,SELL-000275,326.24,2,2
2018-08,SELL-000019,325.19,2,2
2018-08,SELL-001412,324.49,3,3
2018-08,SELL-001414,323.99,5,6
2018-08,SELL-001547,322.87,2,2
2018-08,SELL-002086,320.93,4,4
2018-08,SELL-000849,320.76,1,1
2018-08,SELL-002223,320.04,1,1
2018-08,SELL-002149,319.47,4,4
2018-08,SELL-002201,318.3,1,1
2018-08,SELL-002479,316.99,3,3
2018-08,SELL-002285,315.92,2,2
2018-08,SELL-000084,314.43,1,1
2018-08,SELL-000056,314.32,1,1
2018-08,SELL-000700,313.63,3,3
2018-08,SELL-003039,313.37,3,3
2018-08,SELL-000657,310.63,2,2
2018-08,SELL-000018,310.0,3,3
2018-08,SELL-001364,309.6,2,5
2018-08,SELL-002078,308.89,2,2
2018-08,SELL-002627,308.63,6,6
2018-08,SELL-000180,306.92,3,3
2018-08,SELL-002804,306.52,3,4
2018-08,SELL-001511,305.58,3,3
2018-08,SELL-000575,305.57,2,3
2018-08,SELL-002697,305.0,4,4
2018-08,SELL-002064,304.73,4,4
2018-08,SELL-000834,304.18,3,5
2018-08,SELL-000033,303.46,1,1
2018-08,SELL-000626,301.8,4,4
2018-08,SELL-001656,301.42,2,2
2018-08,SELL-002756,301.26,2,2
2018-08,SELL-002280,299.6,4,4
2018-08,SELL-003018,298.86,4,4
2018-08,SELL-002987,296.85,2,2
2018-08,SELL-001472,296.3,3,3
2018-08,SELL-001861,295.6,3,3
2018-08,SELL-001900,295.24,2,2
2018-08,SELL-001416,294.13,3,3
2018-08,SELL-001084,293.26,2,2
2018-08,SELL-003001,293.03,3,3
2018-08,SELL-002173,292.03,2,2
2018-08,SELL-002903,291.96,3,3
2018-08,SELL-001668,291.72,1,1
2018-08,SELL-002486,290.02,3,3
2018-08,SELL-001368,288.98,4,6
2018-08,SELL-001958,288.88,1,1
2018-08,SELL-001124,286.72,3,3
2018-08,SELL-002403,285.69,3,3
2018-08,SELL-000133,284.89,1,1
2018-08,SELL-000636,283.65,1,1
2018-08,SELL-001847,283.07,3,3
2018-08,SELL-001534,281.95,1,1
2018-08,SELL-002811,279.67,3,3
2018-08,SELL-000221,279.54,3,4
2018-08,SELL-000214,278.47,7,7
2018-08,SELL-001383,277.68,1,2
2018-08,SELL-001867,276.47,2,2
2018-08,SELL-001843,275.92,2,2
2018-08,SELL-001270,274.77,2,6
2018-08,SELL-001313,269.73,1,1
2018-08,SELL-001915,268.6,3,3
2018-08,SELL-000003,267.94,1,1
2018-08,SELL-000585,264.75,5,5
2018-08,SELL-001741,264.66,2,2
2018-08,SELL-002261,264.33,1,1
2018-08,SELL-000175,263.47,2,2
2018-08,SELL-000457,262.62,5,5
2018-08,SELL-001076,261.57,2,2
2018-08,SELL-002582,260.18,3,3
2018-08,SELL-002816,258.76,3,3
2018-08,SELL-000727,258.7,6,7
2018-08,SELL-001981,257.42,1,2
2018-08,SELL-001503,257.39,2,2
2018-08,SELL-003024,255.21,2,2
2018-08,SELL-002384,255.04,2,2
2018-08,SELL-000088,253.76,2,4
2018-08,SELL-002410,251.57,2,3
2018-08,SELL-000455,251.31,2,2
2018-08,SELL-002063,250.91,1,1
2018-08,SELL-000365,250.32,1,1
2018-08,SELL-002501,249.27,4,4
2018-08,SELL-001544,248.42,2,2
2018-08,SELL-002964,246.22,2,2
2018-08,SELL-001489,245.94,2,2
2018-08,SELL-002475,245.84,2,2
2018-08,SELL-002617,244.34,1,1
2018-08,SELL-000130,242.74,1,1
2018-08,SELL-000489,242.67,1,1
2018-08,SELL-000386,242.23,3,3
2018-08,SELL-001411,240.78,1,1
2018-08,SELL-000297,238.63,1,1
2018-08,SELL-002940,238.53,1,3
2018-08,SELL-002757,236.86,1,1
2018-08,SELL-000054,236.46,1,1
2018-08,SELL-001445,235.84,1,2
2018-08,SELL-000476,235.61,5,5
2018-08,SELL-001932,235.5,3,3
2018-08,SELL-000071,234.63,4,6
2018-08,SELL-000495,234.57,1,3
2018-08,SELL-002707,234.4,1,1
2018-08,SELL-002542,233.66,2,2
2018-08,SELL-002131,232.45,1,1
2018-08,SELL-000010,231.92,1,2
2018-08,SELL-001863,231.9,3,6
2018-08,SELL-002768,231.35,3,3
2018-08,SELL-001469,230.24,3,4
2018-08,SELL-000237,230.13,2,2
2018-08,SELL-002633,229.57,1,1
2018-08,SELL-001375,226.52,2,2
2018-08,SELL-002943,225.65,2,2
2018-08,SELL-001060,225.22,3,3
2018-08,SELL-002956,224.91,2,2
2018-08,SELL-001182,224.74,1,1
2018-08,SELL-001516,224.58,2,2
2018-08,SELL-001231,224.45,1,1
2018-08,SELL-000651,224.44,1,1
2018-08,SELL-001758,223.44,1,1
2018-08,SELL-001858,223.11,2,2
2018-08,SELL-002389,223.1,6,8
2018-08,SELL-001260,222.98,2,2
2018-08,SELL-000323,222.77,5,6
2018-08,SELL-001725,222.03,1,1
2018-08,SELL-002687,221.46,1,1
2018-08,SELL-002537,221.41,2,2
2018-08,SELL-002228,221.15,3,3
2018-08,SELL-002390,221.12,2,2
2018-08,SELL-002511,220.17,4,4
2018-08,SELL-001876,218.53,1,1
2018-08,SELL-000795,218.27,1,1
2018-08,SELL-002989,218.21,1,1
2018-08,SELL-001811,217.49,1,1
2018-08,SELL-002508,217.31,6,10
2018-08,SELL-002688,217.07,2,2
2018-08,SELL-001914,214.52,3,3
2018-08,SELL-002457,213.34,4,4
2018-08,SELL-000277,213.16,6,6
2018-08,SELL-000866,212.9,2,5
2018-08,SELL-002527,212.85,1,1
2018-08,SELL-002043,212.46,5,6
2018-08,SELL-000296,212.06,1,1
2018-08,SELL-001164,210.55,1,1
2018-08,SELL-002481,209.42,1,1
2018-08,SELL-000394,209.38,3,3
2018-08,SELL-002026,206.86,1,1
2018-08,SELL-001956,206.51,1,1
2018-08,SELL-002852,206.09,3,3
2018-08,SELL-000855,205.78,2,2
2018-08,SELL-002665,205.72,2,2
2018-08,SELL-001708,205.37,2,3
2018-08,SELL-001406,205.35,2,2
2018-08,SELL-000629,205.21,1,1
2018-08,SELL-002502,204.81,1,3
2018-08,SELL-002628,204.28,8,8
2018-08,SELL-000447,204.18,1,3
2018-08,SELL-001648,204.16,2,2
2018-08,SELL-001070,203.23,1,1
2018-08,SELL-001303,201.65,2,3
2018-08,SELL-001564,201.62,2,3
2018-08,SELL-002517,201.09,1,1
2018-08,SELL-001157,201.04,5,6
2018-08,SELL-000610,200.18,3,3
2018-08,SELL-000931,199.84,1,1
2018-08,SELL-002370,199.82,1,1
2018-08,SELL-001675,199.36,1,1
2018-08,SELL-002761,199.07,1,1
2018-08,SELL-000627,198.96,1,1
2018-08,SELL-000573,198.32,3,4
2018-08,SELL-002289,197.64,2,2
2018-08,SELL-002519,197.58,1,1
2018-08,SELL-002038,197.55,1,1
2018-08,SELL-001103,197.25,4,4
2018-08,SELL-001001,197.02,4,4
2018-08,SELL-002023,197.02,4,4
2018-08,SELL-002781,196.95,5,5
2018-08,SELL-000443,196.89,5,5
2018-08,SELL-002528,196.83,3,3
2018-08,SELL-000772,196.71,2,2
2018-08,SELL-002233,196.44,1,1
2018-08,SELL-002921,196.36,1,1
2018-08,SELL-001433,196.18,1,1
2018-08,SELL-001172,195.51,6,6
2018-08,SELL-003003,194.51,3,4
2018-08,SELL-001531,194.48,4,4
2018-08,SELL-002127,192.58,3,3
2018-08,SELL-002836,192.26,2,3
2018-08,SELL-000050,191.35,3,4
2018-08,SELL-000405,191.14,1,1
2018-08,SELL-000990,190.54,2,2
2018-08,SELL-001573,190.4,1,1
2018-08,SELL-002755,190.28,1,1
2018-08,SELL-000404,190.17,2,2
2018-08,SELL-000963,189.74,1,2
2018-08,SELL-000459,189.68,4,4
2018-08,SELL-001067,189.51,3,3
2018-08,SELL-000418,188.89,1,1
2018-08,SELL-000069,188.42,1,1
2018-08,SELL-000821,187.83,1,1
2018-08,SELL-000225,187.27,1,1
2018-08,SELL-001835,186.11,3,3
2018-08,SELL-000827,185.8,2,3
2018-08,SELL-002504,185.79,7,7
2018-08,SELL-001868,184.83,1,1
2018-08,SELL-002329,184.68,1,1
2018-08,SELL-001911,184.42,2,2
2018-08,SELL-000724,183.47,3,4
2018-08,SELL-000032,183.12,1,1
2018-08,SELL-001123,183.1,2,2
2018-08,SELL-001138,182.58,7,7
2018-08,SELL-000538,181.55,2,2
2018-08,SELL-002269,181.4,2,2
2018-08,SELL-000417,180.99,2,2
2018-08,SELL-002647,180.87,2,2
2018-08,SELL-002208,180.86,1,1
2018-08,SELL-002117,180.82,3,3
2018-08,SELL-001567,180.3,1,1
2018-08,SELL-001130,180.21,1,1
2018-08,SELL-001748,179.45,2,2
2018-08,SELL-001638,179.1,3,3
2018-08,SELL-000295,178.92,1,1
2018-08,SELL-001095,178.54,3,3
2018-08,SELL-002928,178.13,4,4
2018-08,SELL-001643,177.91,1,1
2018-08,SELL-002561,177.73,2,2
2018-08,SELL-002961,176.79,3,3
2018-08,SELL-000885,176.34,1,1
2018-08,SELL-001357,175.41,1,1
2018-08,SELL-000089,175.13,2,2
2018-08,SELL-003054,174.16,1,1
2018-08,SELL-000399,174.14,2,2
2018-08,SELL-002735,174.12,2,2
2018-08,SELL-000903,173.78,1,1
2018-08,SELL-001036,173.71,1,1
2018-08,SELL-000812,173.33,2,2
2018-08,SELL-003014,172.86,1,2
2018-08,SELL-002881,172.14,1,1
2018-08,SELL-003041,172.04,1,1
2018-08,SELL-000341,171.87,3,3
2018-08,SELL-000357,171.59,1,1
